Cycles: 1000; Nodes: 10
Node: 0; Time: 0; Accuracy: 0.333333; Norm Diff Matrix: 12.705438; Norm Diff Percent: 1.270544
Node: 2; Time: 442; Accuracy: 0.966667; Norm Diff Matrix: 0.778450; Norm Diff Percent: 0.077845
Node: 3; Time: 442; Accuracy: 0.960000; Norm Diff Matrix: 0.780980; Norm Diff Percent: 0.078098
Node: 4; Time: 442; Accuracy: 0.973333; Norm Diff Matrix: 0.779235; Norm Diff Percent: 0.077923
Node: 5; Time: 442; Accuracy: 0.973333; Norm Diff Matrix: 0.777576; Norm Diff Percent: 0.077758
Node: 6; Time: 442; Accuracy: 0.953333; Norm Diff Matrix: 0.785660; Norm Diff Percent: 0.078566
Node: 7; Time: 442; Accuracy: 0.966667; Norm Diff Matrix: 0.780443; Norm Diff Percent: 0.078044
Node: 8; Time: 442; Accuracy: 0.940000; Norm Diff Matrix: 0.787679; Norm Diff Percent: 0.078768
Node: 9; Time: 442; Accuracy: 0.966667; Norm Diff Matrix: 0.784307; Norm Diff Percent: 0.078431
Node: 0; Time: 443; Accuracy: 0.826667; Norm Diff Matrix: 0.837727; Norm Diff Percent: 0.083773
Node: 1; Time: 443; Accuracy: 0.953333; Norm Diff Matrix: 0.782797; Norm Diff Percent: 0.078280
Node: 2; Time: 443; Accuracy: 0.933333; Norm Diff Matrix: 0.786906; Norm Diff Percent: 0.078691
Node: 3; Time: 443; Accuracy: 0.920000; Norm Diff Matrix: 0.795440; Norm Diff Percent: 0.079544
Node: 4; Time: 443; Accuracy: 0.920000; Norm Diff Matrix: 0.790878; Norm Diff Percent: 0.079088
Node: 5; Time: 443; Accuracy: 0.866667; Norm Diff Matrix: 0.823228; Norm Diff Percent: 0.082323
Node: 6; Time: 443; Accuracy: 0.920000; Norm Diff Matrix: 0.791477; Norm Diff Percent: 0.079148
Node: 7; Time: 443; Accuracy: 0.913333; Norm Diff Matrix: 0.800450; Norm Diff Percent: 0.080045
Node: 8; Time: 443; Accuracy: 0.960000; Norm Diff Matrix: 0.783008; Norm Diff Percent: 0.078301
Node: 9; Time: 443; Accuracy: 0.960000; Norm Diff Matrix: 0.783743; Norm Diff Percent: 0.078374
Node: 0; Time: 444; Accuracy: 0.873333; Norm Diff Matrix: 0.820753; Norm Diff Percent: 0.082075
Node: 1; Time: 444; Accuracy: 0.873333; Norm Diff Matrix: 0.836009; Norm Diff Percent: 0.083601
Node: 2; Time: 444; Accuracy: 0.873333; Norm Diff Matrix: 0.829714; Norm Diff Percent: 0.082971
Node: 3; Time: 444; Accuracy: 0.960000; Norm Diff Matrix: 0.785246; Norm Diff Percent: 0.078525
Node: 4; Time: 444; Accuracy: 0.940000; Norm Diff Matrix: 0.788907; Norm Diff Percent: 0.078891
Node: 5; Time: 444; Accuracy: 0.953333; Norm Diff Matrix: 0.785130; Norm Diff Percent: 0.078513
Node: 6; Time: 444; Accuracy: 0.913333; Norm Diff Matrix: 0.810453; Norm Diff Percent: 0.081045
Node: 7; Time: 444; Accuracy: 0.900000; Norm Diff Matrix: 0.813398; Norm Diff Percent: 0.081340
Node: 8; Time: 444; Accuracy: 0.920000; Norm Diff Matrix: 0.804304; Norm Diff Percent: 0.080430
Node: 9; Time: 444; Accuracy: 0.940000; Norm Diff Matrix: 0.794944; Norm Diff Percent: 0.079494
Node: 0; Time: 445; Accuracy: 0.953333; Norm Diff Matrix: 0.793264; Norm Diff Percent: 0.079326
Node: 1; Time: 445; Accuracy: 0.966667; Norm Diff Matrix: 0.783728; Norm Diff Percent: 0.078373
Node: 2; Time: 445; Accuracy: 0.953333; Norm Diff Matrix: 0.793219; Norm Diff Percent: 0.079322
Node: 3; Time: 445; Accuracy: 0.966667; Norm Diff Matrix: 0.787771; Norm Diff Percent: 0.078777
Node: 4; Time: 445; Accuracy: 0.966667; Norm Diff Matrix: 0.785152; Norm Diff Percent: 0.078515
Node: 5; Time: 445; Accuracy: 0.866667; Norm Diff Matrix: 0.832912; Norm Diff Percent: 0.083291
Node: 6; Time: 445; Accuracy: 0.913333; Norm Diff Matrix: 0.816135; Norm Diff Percent: 0.081614
Node: 7; Time: 445; Accuracy: 0.926667; Norm Diff Matrix: 0.798845; Norm Diff Percent: 0.079884
Node: 8; Time: 445; Accuracy: 0.966667; Norm Diff Matrix: 0.784388; Norm Diff Percent: 0.078439
Node: 9; Time: 445; Accuracy: 0.966667; Norm Diff Matrix: 0.780585; Norm Diff Percent: 0.078059
Node: 0; Time: 446; Accuracy: 0.966667; Norm Diff Matrix: 0.786278; Norm Diff Percent: 0.078628
Node: 1; Time: 446; Accuracy: 0.880000; Norm Diff Matrix: 0.825333; Norm Diff Percent: 0.082533
Node: 2; Time: 446; Accuracy: 0.940000; Norm Diff Matrix: 0.799442; Norm Diff Percent: 0.079944
Node: 3; Time: 446; Accuracy: 0.940000; Norm Diff Matrix: 0.796828; Norm Diff Percent: 0.079683
Node: 4; Time: 446; Accuracy: 0.973333; Norm Diff Matrix: 0.783487; Norm Diff Percent: 0.078349
Node: 5; Time: 446; Accuracy: 0.966667; Norm Diff Matrix: 0.787213; Norm Diff Percent: 0.078721
Node: 6; Time: 446; Accuracy: 0.966667; Norm Diff Matrix: 0.787978; Norm Diff Percent: 0.078798
Node: 7; Time: 446; Accuracy: 0.966667; Norm Diff Matrix: 0.787311; Norm Diff Percent: 0.078731
Node: 8; Time: 446; Accuracy: 0.913333; Norm Diff Matrix: 0.809122; Norm Diff Percent: 0.080912
Node: 9; Time: 446; Accuracy: 0.966667; Norm Diff Matrix: 0.785384; Norm Diff Percent: 0.078538
Node: 0; Time: 447; Accuracy: 0.960000; Norm Diff Matrix: 0.787800; Norm Diff Percent: 0.078780
Node: 1; Time: 447; Accuracy: 0.966667; Norm Diff Matrix: 0.788723; Norm Diff Percent: 0.078872
Node: 2; Time: 447; Accuracy: 0.940000; Norm Diff Matrix: 0.799106; Norm Diff Percent: 0.079911
Node: 3; Time: 447; Accuracy: 0.906667; Norm Diff Matrix: 0.827416; Norm Diff Percent: 0.082742
Node: 4; Time: 447; Accuracy: 0.873333; Norm Diff Matrix: 0.836470; Norm Diff Percent: 0.083647
Node: 5; Time: 447; Accuracy: 0.913333; Norm Diff Matrix: 0.820118; Norm Diff Percent: 0.082012
Node: 6; Time: 447; Accuracy: 0.920000; Norm Diff Matrix: 0.806613; Norm Diff Percent: 0.080661
Node: 7; Time: 447; Accuracy: 0.926667; Norm Diff Matrix: 0.803438; Norm Diff Percent: 0.080344
Node: 8; Time: 447; Accuracy: 0.960000; Norm Diff Matrix: 0.789646; Norm Diff Percent: 0.078965
Node: 9; Time: 447; Accuracy: 0.813333; Norm Diff Matrix: 0.877834; Norm Diff Percent: 0.087783
Node: 0; Time: 448; Accuracy: 0.960000; Norm Diff Matrix: 0.796359; Norm Diff Percent: 0.079636
Node: 1; Time: 448; Accuracy: 0.786667; Norm Diff Matrix: 0.897351; Norm Diff Percent: 0.089735
Node: 2; Time: 448; Accuracy: 0.920000; Norm Diff Matrix: 0.809410; Norm Diff Percent: 0.080941
Node: 3; Time: 448; Accuracy: 0.973333; Norm Diff Matrix: 0.788251; Norm Diff Percent: 0.078825
Node: 4; Time: 448; Accuracy: 0.966667; Norm Diff Matrix: 0.793734; Norm Diff Percent: 0.079373
Node: 5; Time: 448; Accuracy: 0.960000; Norm Diff Matrix: 0.789860; Norm Diff Percent: 0.078986
Node: 6; Time: 448; Accuracy: 0.940000; Norm Diff Matrix: 0.803331; Norm Diff Percent: 0.080333
Node: 7; Time: 448; Accuracy: 0.940000; Norm Diff Matrix: 0.803049; Norm Diff Percent: 0.080305
Node: 8; Time: 448; Accuracy: 0.846667; Norm Diff Matrix: 0.857395; Norm Diff Percent: 0.085739
Node: 9; Time: 448; Accuracy: 0.966667; Norm Diff Matrix: 0.792852; Norm Diff Percent: 0.079285
Node: 0; Time: 449; Accuracy: 0.920000; Norm Diff Matrix: 0.813580; Norm Diff Percent: 0.081358
Node: 1; Time: 449; Accuracy: 0.866667; Norm Diff Matrix: 0.852455; Norm Diff Percent: 0.085245
Node: 2; Time: 449; Accuracy: 0.873333; Norm Diff Matrix: 0.840523; Norm Diff Percent: 0.084052
Node: 3; Time: 449; Accuracy: 0.840000; Norm Diff Matrix: 0.869876; Norm Diff Percent: 0.086988
Node: 4; Time: 449; Accuracy: 0.873333; Norm Diff Matrix: 0.845019; Norm Diff Percent: 0.084502
Node: 5; Time: 449; Accuracy: 0.920000; Norm Diff Matrix: 0.812452; Norm Diff Percent: 0.081245
Node: 6; Time: 449; Accuracy: 0.920000; Norm Diff Matrix: 0.815438; Norm Diff Percent: 0.081544
Node: 7; Time: 449; Accuracy: 0.873333; Norm Diff Matrix: 0.845375; Norm Diff Percent: 0.084538
Node: 8; Time: 449; Accuracy: 0.820000; Norm Diff Matrix: 0.876860; Norm Diff Percent: 0.087686
Node: 9; Time: 449; Accuracy: 0.780000; Norm Diff Matrix: 0.914625; Norm Diff Percent: 0.091463
Node: 0; Time: 450; Accuracy: 0.960000; Norm Diff Matrix: 0.791706; Norm Diff Percent: 0.079171
Node: 1; Time: 450; Accuracy: 0.960000; Norm Diff Matrix: 0.788474; Norm Diff Percent: 0.078847
Node: 2; Time: 450; Accuracy: 0.920000; Norm Diff Matrix: 0.805279; Norm Diff Percent: 0.080528
Node: 3; Time: 450; Accuracy: 0.920000; Norm Diff Matrix: 0.814967; Norm Diff Percent: 0.081497
Node: 4; Time: 450; Accuracy: 0.833333; Norm Diff Matrix: 0.858402; Norm Diff Percent: 0.085840
Node: 5; Time: 450; Accuracy: 0.953333; Norm Diff Matrix: 0.797219; Norm Diff Percent: 0.079722
Node: 6; Time: 450; Accuracy: 0.933333; Norm Diff Matrix: 0.799536; Norm Diff Percent: 0.079954
Node: 7; Time: 450; Accuracy: 0.933333; Norm Diff Matrix: 0.802955; Norm Diff Percent: 0.080296
Node: 8; Time: 450; Accuracy: 0.933333; Norm Diff Matrix: 0.802114; Norm Diff Percent: 0.080211
Node: 9; Time: 450; Accuracy: 0.853333; Norm Diff Matrix: 0.853361; Norm Diff Percent: 0.085336
Node: 0; Time: 451; Accuracy: 0.873333; Norm Diff Matrix: 0.847467; Norm Diff Percent: 0.084747
Node: 1; Time: 451; Accuracy: 0.666667; Norm Diff Matrix: 1.018262; Norm Diff Percent: 0.101826
Node: 2; Time: 451; Accuracy: 0.873333; Norm Diff Matrix: 0.843698; Norm Diff Percent: 0.084370
Node: 3; Time: 451; Accuracy: 0.940000; Norm Diff Matrix: 0.806095; Norm Diff Percent: 0.080609
Node: 4; Time: 451; Accuracy: 0.966667; Norm Diff Matrix: 0.796248; Norm Diff Percent: 0.079625
Node: 5; Time: 451; Accuracy: 0.966667; Norm Diff Matrix: 0.796034; Norm Diff Percent: 0.079603
Node: 6; Time: 451; Accuracy: 0.873333; Norm Diff Matrix: 0.834260; Norm Diff Percent: 0.083426
Node: 7; Time: 451; Accuracy: 0.873333; Norm Diff Matrix: 0.834911; Norm Diff Percent: 0.083491
Node: 8; Time: 451; Accuracy: 0.746667; Norm Diff Matrix: 0.943166; Norm Diff Percent: 0.094317
Node: 9; Time: 451; Accuracy: 0.966667; Norm Diff Matrix: 0.795155; Norm Diff Percent: 0.079515
Node: 0; Time: 452; Accuracy: 0.920000; Norm Diff Matrix: 0.820081; Norm Diff Percent: 0.082008
Node: 1; Time: 452; Accuracy: 0.966667; Norm Diff Matrix: 0.803754; Norm Diff Percent: 0.080375
Node: 2; Time: 452; Accuracy: 0.966667; Norm Diff Matrix: 0.799578; Norm Diff Percent: 0.079958
Node: 3; Time: 452; Accuracy: 0.933333; Norm Diff Matrix: 0.811338; Norm Diff Percent: 0.081134
Node: 4; Time: 452; Accuracy: 0.966667; Norm Diff Matrix: 0.791638; Norm Diff Percent: 0.079164
Node: 5; Time: 452; Accuracy: 0.913333; Norm Diff Matrix: 0.830689; Norm Diff Percent: 0.083069
Node: 6; Time: 452; Accuracy: 0.953333; Norm Diff Matrix: 0.805311; Norm Diff Percent: 0.080531
Node: 7; Time: 452; Accuracy: 0.960000; Norm Diff Matrix: 0.801903; Norm Diff Percent: 0.080190
Node: 8; Time: 452; Accuracy: 0.960000; Norm Diff Matrix: 0.797349; Norm Diff Percent: 0.079735
Node: 9; Time: 452; Accuracy: 0.966667; Norm Diff Matrix: 0.789545; Norm Diff Percent: 0.078955
Node: 0; Time: 453; Accuracy: 0.973333; Norm Diff Matrix: 0.792798; Norm Diff Percent: 0.079280
Node: 1; Time: 453; Accuracy: 0.926667; Norm Diff Matrix: 0.813805; Norm Diff Percent: 0.081380
Node: 2; Time: 453; Accuracy: 0.966667; Norm Diff Matrix: 0.797527; Norm Diff Percent: 0.079753
Node: 3; Time: 453; Accuracy: 0.966667; Norm Diff Matrix: 0.798875; Norm Diff Percent: 0.079887
Node: 4; Time: 453; Accuracy: 0.966667; Norm Diff Matrix: 0.791459; Norm Diff Percent: 0.079146
Node: 5; Time: 453; Accuracy: 0.960000; Norm Diff Matrix: 0.800246; Norm Diff Percent: 0.080025
Node: 6; Time: 453; Accuracy: 0.966667; Norm Diff Matrix: 0.798905; Norm Diff Percent: 0.079890
Node: 7; Time: 453; Accuracy: 0.966667; Norm Diff Matrix: 0.794266; Norm Diff Percent: 0.079427
Node: 8; Time: 453; Accuracy: 0.940000; Norm Diff Matrix: 0.806087; Norm Diff Percent: 0.080609
Node: 9; Time: 453; Accuracy: 0.980000; Norm Diff Matrix: 0.791879; Norm Diff Percent: 0.079188
Node: 0; Time: 454; Accuracy: 0.866667; Norm Diff Matrix: 0.835918; Norm Diff Percent: 0.083592
Node: 1; Time: 454; Accuracy: 0.960000; Norm Diff Matrix: 0.807465; Norm Diff Percent: 0.080747
Node: 2; Time: 454; Accuracy: 0.866667; Norm Diff Matrix: 0.848474; Norm Diff Percent: 0.084847
Node: 3; Time: 454; Accuracy: 0.920000; Norm Diff Matrix: 0.813627; Norm Diff Percent: 0.081363
Node: 4; Time: 454; Accuracy: 0.853333; Norm Diff Matrix: 0.851841; Norm Diff Percent: 0.085184
Node: 5; Time: 454; Accuracy: 0.826667; Norm Diff Matrix: 0.850992; Norm Diff Percent: 0.085099
Node: 6; Time: 454; Accuracy: 0.853333; Norm Diff Matrix: 0.853817; Norm Diff Percent: 0.085382
Node: 7; Time: 454; Accuracy: 0.866667; Norm Diff Matrix: 0.844698; Norm Diff Percent: 0.084470
Node: 8; Time: 454; Accuracy: 0.966667; Norm Diff Matrix: 0.802735; Norm Diff Percent: 0.080274
Node: 9; Time: 454; Accuracy: 0.833333; Norm Diff Matrix: 0.859199; Norm Diff Percent: 0.085920
Node: 0; Time: 455; Accuracy: 0.946667; Norm Diff Matrix: 0.809371; Norm Diff Percent: 0.080937
Node: 1; Time: 455; Accuracy: 0.920000; Norm Diff Matrix: 0.820013; Norm Diff Percent: 0.082001
Node: 2; Time: 455; Accuracy: 0.966667; Norm Diff Matrix: 0.798348; Norm Diff Percent: 0.079835
Node: 3; Time: 455; Accuracy: 0.940000; Norm Diff Matrix: 0.804230; Norm Diff Percent: 0.080423
Node: 4; Time: 455; Accuracy: 0.960000; Norm Diff Matrix: 0.801963; Norm Diff Percent: 0.080196
Node: 5; Time: 455; Accuracy: 0.966667; Norm Diff Matrix: 0.793007; Norm Diff Percent: 0.079301
Node: 6; Time: 455; Accuracy: 0.980000; Norm Diff Matrix: 0.796303; Norm Diff Percent: 0.079630
Node: 7; Time: 455; Accuracy: 0.966667; Norm Diff Matrix: 0.798037; Norm Diff Percent: 0.079804
Node: 8; Time: 455; Accuracy: 0.933333; Norm Diff Matrix: 0.813982; Norm Diff Percent: 0.081398
Node: 9; Time: 455; Accuracy: 0.960000; Norm Diff Matrix: 0.800605; Norm Diff Percent: 0.080061
Node: 0; Time: 456; Accuracy: 0.960000; Norm Diff Matrix: 0.801672; Norm Diff Percent: 0.080167
Node: 1; Time: 456; Accuracy: 0.960000; Norm Diff Matrix: 0.808568; Norm Diff Percent: 0.080857
Node: 2; Time: 456; Accuracy: 0.960000; Norm Diff Matrix: 0.807643; Norm Diff Percent: 0.080764
Node: 3; Time: 456; Accuracy: 0.960000; Norm Diff Matrix: 0.796370; Norm Diff Percent: 0.079637
Node: 4; Time: 456; Accuracy: 0.920000; Norm Diff Matrix: 0.815934; Norm Diff Percent: 0.081593
Node: 5; Time: 456; Accuracy: 0.966667; Norm Diff Matrix: 0.798944; Norm Diff Percent: 0.079894
Node: 6; Time: 456; Accuracy: 0.926667; Norm Diff Matrix: 0.814901; Norm Diff Percent: 0.081490
Node: 7; Time: 456; Accuracy: 0.940000; Norm Diff Matrix: 0.810292; Norm Diff Percent: 0.081029
Node: 8; Time: 456; Accuracy: 0.960000; Norm Diff Matrix: 0.806572; Norm Diff Percent: 0.080657
Node: 9; Time: 456; Accuracy: 0.920000; Norm Diff Matrix: 0.820839; Norm Diff Percent: 0.082084
Node: 0; Time: 457; Accuracy: 0.960000; Norm Diff Matrix: 0.801652; Norm Diff Percent: 0.080165
Node: 1; Time: 457; Accuracy: 0.973333; Norm Diff Matrix: 0.799538; Norm Diff Percent: 0.079954
Node: 2; Time: 457; Accuracy: 0.966667; Norm Diff Matrix: 0.799796; Norm Diff Percent: 0.079980
Node: 3; Time: 457; Accuracy: 0.920000; Norm Diff Matrix: 0.819425; Norm Diff Percent: 0.081943
Node: 4; Time: 457; Accuracy: 0.966667; Norm Diff Matrix: 0.800081; Norm Diff Percent: 0.080008
Node: 5; Time: 457; Accuracy: 0.966667; Norm Diff Matrix: 0.797901; Norm Diff Percent: 0.079790
Node: 6; Time: 457; Accuracy: 0.960000; Norm Diff Matrix: 0.801636; Norm Diff Percent: 0.080164
Node: 7; Time: 457; Accuracy: 0.973333; Norm Diff Matrix: 0.799154; Norm Diff Percent: 0.079915
Node: 8; Time: 457; Accuracy: 0.966667; Norm Diff Matrix: 0.802633; Norm Diff Percent: 0.080263
Node: 9; Time: 457; Accuracy: 0.953333; Norm Diff Matrix: 0.806247; Norm Diff Percent: 0.080625
Node: 0; Time: 458; Accuracy: 0.960000; Norm Diff Matrix: 0.805261; Norm Diff Percent: 0.080526
Node: 1; Time: 458; Accuracy: 0.966667; Norm Diff Matrix: 0.799376; Norm Diff Percent: 0.079938
Node: 2; Time: 458; Accuracy: 0.953333; Norm Diff Matrix: 0.806262; Norm Diff Percent: 0.080626
Node: 3; Time: 458; Accuracy: 0.966667; Norm Diff Matrix: 0.803283; Norm Diff Percent: 0.080328
Node: 4; Time: 458; Accuracy: 0.926667; Norm Diff Matrix: 0.817187; Norm Diff Percent: 0.081719
Node: 5; Time: 458; Accuracy: 0.946667; Norm Diff Matrix: 0.807705; Norm Diff Percent: 0.080771
Node: 6; Time: 458; Accuracy: 0.953333; Norm Diff Matrix: 0.807754; Norm Diff Percent: 0.080775
Node: 7; Time: 458; Accuracy: 0.940000; Norm Diff Matrix: 0.812188; Norm Diff Percent: 0.081219
Node: 8; Time: 458; Accuracy: 0.966667; Norm Diff Matrix: 0.800475; Norm Diff Percent: 0.080048
Node: 9; Time: 458; Accuracy: 0.940000; Norm Diff Matrix: 0.814308; Norm Diff Percent: 0.081431
Node: 0; Time: 459; Accuracy: 0.953333; Norm Diff Matrix: 0.806210; Norm Diff Percent: 0.080621
Node: 1; Time: 459; Accuracy: 0.973333; Norm Diff Matrix: 0.799257; Norm Diff Percent: 0.079926
Node: 2; Time: 459; Accuracy: 0.973333; Norm Diff Matrix: 0.797829; Norm Diff Percent: 0.079783
Node: 3; Time: 459; Accuracy: 0.966667; Norm Diff Matrix: 0.801029; Norm Diff Percent: 0.080103
Node: 4; Time: 459; Accuracy: 0.960000; Norm Diff Matrix: 0.797317; Norm Diff Percent: 0.079732
Node: 5; Time: 459; Accuracy: 0.960000; Norm Diff Matrix: 0.803288; Norm Diff Percent: 0.080329
Node: 6; Time: 459; Accuracy: 0.960000; Norm Diff Matrix: 0.798535; Norm Diff Percent: 0.079854
Node: 7; Time: 459; Accuracy: 0.960000; Norm Diff Matrix: 0.799479; Norm Diff Percent: 0.079948
Node: 8; Time: 459; Accuracy: 0.966667; Norm Diff Matrix: 0.800757; Norm Diff Percent: 0.080076
Node: 9; Time: 459; Accuracy: 0.966667; Norm Diff Matrix: 0.798778; Norm Diff Percent: 0.079878
Node: 0; Time: 460; Accuracy: 0.960000; Norm Diff Matrix: 0.803841; Norm Diff Percent: 0.080384
Node: 1; Time: 460; Accuracy: 0.973333; Norm Diff Matrix: 0.806407; Norm Diff Percent: 0.080641
Node: 2; Time: 460; Accuracy: 0.966667; Norm Diff Matrix: 0.805902; Norm Diff Percent: 0.080590
Node: 3; Time: 460; Accuracy: 0.793333; Norm Diff Matrix: 0.918736; Norm Diff Percent: 0.091874
Node: 4; Time: 460; Accuracy: 0.973333; Norm Diff Matrix: 0.797224; Norm Diff Percent: 0.079722
Node: 5; Time: 460; Accuracy: 0.940000; Norm Diff Matrix: 0.808934; Norm Diff Percent: 0.080893
Node: 6; Time: 460; Accuracy: 0.960000; Norm Diff Matrix: 0.808649; Norm Diff Percent: 0.080865
Node: 7; Time: 460; Accuracy: 0.966667; Norm Diff Matrix: 0.799810; Norm Diff Percent: 0.079981
Node: 8; Time: 460; Accuracy: 0.946667; Norm Diff Matrix: 0.812460; Norm Diff Percent: 0.081246
Node: 9; Time: 460; Accuracy: 0.913333; Norm Diff Matrix: 0.823740; Norm Diff Percent: 0.082374
Node: 0; Time: 461; Accuracy: 0.913333; Norm Diff Matrix: 0.830137; Norm Diff Percent: 0.083014
Node: 1; Time: 461; Accuracy: 0.826667; Norm Diff Matrix: 0.877852; Norm Diff Percent: 0.087785
Node: 2; Time: 461; Accuracy: 0.920000; Norm Diff Matrix: 0.822426; Norm Diff Percent: 0.082243
Node: 3; Time: 461; Accuracy: 0.973333; Norm Diff Matrix: 0.803681; Norm Diff Percent: 0.080368
Node: 4; Time: 461; Accuracy: 0.913333; Norm Diff Matrix: 0.833075; Norm Diff Percent: 0.083308
Node: 5; Time: 461; Accuracy: 0.973333; Norm Diff Matrix: 0.800428; Norm Diff Percent: 0.080043
Node: 6; Time: 461; Accuracy: 0.913333; Norm Diff Matrix: 0.829026; Norm Diff Percent: 0.082903
Node: 7; Time: 461; Accuracy: 0.920000; Norm Diff Matrix: 0.827473; Norm Diff Percent: 0.082747
Node: 8; Time: 461; Accuracy: 0.853333; Norm Diff Matrix: 0.861576; Norm Diff Percent: 0.086158
Node: 9; Time: 461; Accuracy: 0.933333; Norm Diff Matrix: 0.816287; Norm Diff Percent: 0.081629
Node: 0; Time: 462; Accuracy: 0.886667; Norm Diff Matrix: 0.826956; Norm Diff Percent: 0.082696
Node: 1; Time: 462; Accuracy: 0.940000; Norm Diff Matrix: 0.802814; Norm Diff Percent: 0.080281
Node: 2; Time: 462; Accuracy: 0.920000; Norm Diff Matrix: 0.819105; Norm Diff Percent: 0.081910
Node: 3; Time: 462; Accuracy: 0.853333; Norm Diff Matrix: 0.860917; Norm Diff Percent: 0.086092
Node: 4; Time: 462; Accuracy: 0.920000; Norm Diff Matrix: 0.824161; Norm Diff Percent: 0.082416
Node: 5; Time: 462; Accuracy: 0.873333; Norm Diff Matrix: 0.843228; Norm Diff Percent: 0.084323
Node: 6; Time: 462; Accuracy: 0.920000; Norm Diff Matrix: 0.816240; Norm Diff Percent: 0.081624
Node: 7; Time: 462; Accuracy: 0.913333; Norm Diff Matrix: 0.825653; Norm Diff Percent: 0.082565
Node: 8; Time: 462; Accuracy: 0.913333; Norm Diff Matrix: 0.817011; Norm Diff Percent: 0.081701
Node: 9; Time: 462; Accuracy: 0.920000; Norm Diff Matrix: 0.823192; Norm Diff Percent: 0.082319
Node: 0; Time: 463; Accuracy: 0.966667; Norm Diff Matrix: 0.789309; Norm Diff Percent: 0.078931
Node: 1; Time: 463; Accuracy: 0.920000; Norm Diff Matrix: 0.806108; Norm Diff Percent: 0.080611
Node: 2; Time: 463; Accuracy: 0.933333; Norm Diff Matrix: 0.795895; Norm Diff Percent: 0.079589
Node: 3; Time: 463; Accuracy: 0.960000; Norm Diff Matrix: 0.799353; Norm Diff Percent: 0.079935
Node: 4; Time: 463; Accuracy: 0.920000; Norm Diff Matrix: 0.819719; Norm Diff Percent: 0.081972
Node: 5; Time: 463; Accuracy: 0.960000; Norm Diff Matrix: 0.795068; Norm Diff Percent: 0.079507
Node: 6; Time: 463; Accuracy: 0.920000; Norm Diff Matrix: 0.802998; Norm Diff Percent: 0.080300
Node: 7; Time: 463; Accuracy: 0.920000; Norm Diff Matrix: 0.811003; Norm Diff Percent: 0.081100
Node: 8; Time: 463; Accuracy: 0.920000; Norm Diff Matrix: 0.812557; Norm Diff Percent: 0.081256
Node: 9; Time: 463; Accuracy: 0.920000; Norm Diff Matrix: 0.819749; Norm Diff Percent: 0.081975
Node: 0; Time: 464; Accuracy: 0.960000; Norm Diff Matrix: 0.790759; Norm Diff Percent: 0.079076
Node: 1; Time: 464; Accuracy: 0.926667; Norm Diff Matrix: 0.799698; Norm Diff Percent: 0.079970
Node: 2; Time: 464; Accuracy: 0.960000; Norm Diff Matrix: 0.788700; Norm Diff Percent: 0.078870
Node: 3; Time: 464; Accuracy: 0.960000; Norm Diff Matrix: 0.797212; Norm Diff Percent: 0.079721
Node: 4; Time: 464; Accuracy: 0.973333; Norm Diff Matrix: 0.792622; Norm Diff Percent: 0.079262
Node: 5; Time: 464; Accuracy: 0.966667; Norm Diff Matrix: 0.790210; Norm Diff Percent: 0.079021
Node: 6; Time: 464; Accuracy: 0.960000; Norm Diff Matrix: 0.787889; Norm Diff Percent: 0.078789
Node: 7; Time: 464; Accuracy: 0.960000; Norm Diff Matrix: 0.789989; Norm Diff Percent: 0.078999
Node: 8; Time: 464; Accuracy: 0.926667; Norm Diff Matrix: 0.804456; Norm Diff Percent: 0.080446
Node: 9; Time: 464; Accuracy: 0.966667; Norm Diff Matrix: 0.793387; Norm Diff Percent: 0.079339
Node: 0; Time: 465; Accuracy: 0.960000; Norm Diff Matrix: 0.777882; Norm Diff Percent: 0.077788
Node: 1; Time: 465; Accuracy: 0.960000; Norm Diff Matrix: 0.775133; Norm Diff Percent: 0.077513
Node: 2; Time: 465; Accuracy: 0.973333; Norm Diff Matrix: 0.778165; Norm Diff Percent: 0.077816
Node: 3; Time: 465; Accuracy: 0.973333; Norm Diff Matrix: 0.780057; Norm Diff Percent: 0.078006
Node: 4; Time: 465; Accuracy: 0.960000; Norm Diff Matrix: 0.788791; Norm Diff Percent: 0.078879
Node: 5; Time: 465; Accuracy: 0.960000; Norm Diff Matrix: 0.777950; Norm Diff Percent: 0.077795
Node: 6; Time: 465; Accuracy: 0.973333; Norm Diff Matrix: 0.778070; Norm Diff Percent: 0.077807
Node: 7; Time: 465; Accuracy: 0.973333; Norm Diff Matrix: 0.777408; Norm Diff Percent: 0.077741
Node: 8; Time: 465; Accuracy: 0.960000; Norm Diff Matrix: 0.778273; Norm Diff Percent: 0.077827
Node: 9; Time: 465; Accuracy: 0.966667; Norm Diff Matrix: 0.788792; Norm Diff Percent: 0.078879
Node: 0; Time: 466; Accuracy: 0.846667; Norm Diff Matrix: 0.847698; Norm Diff Percent: 0.084770
Node: 1; Time: 466; Accuracy: 0.846667; Norm Diff Matrix: 0.848091; Norm Diff Percent: 0.084809
Node: 2; Time: 466; Accuracy: 0.940000; Norm Diff Matrix: 0.793417; Norm Diff Percent: 0.079342
Node: 3; Time: 466; Accuracy: 0.946667; Norm Diff Matrix: 0.790014; Norm Diff Percent: 0.079001
Node: 4; Time: 466; Accuracy: 0.973333; Norm Diff Matrix: 0.782560; Norm Diff Percent: 0.078256
Node: 5; Time: 466; Accuracy: 0.946667; Norm Diff Matrix: 0.789172; Norm Diff Percent: 0.078917
